region,plant_type,year,Value
TX,slrPV_N,2025,4691.686267
TX,slrPV_N,2030,4691.686267
TX,slrPV_N,2035,4691.686267
TX,slrPV_N,2040,4691.686267
TX,slrPV_N,2045,4691.686267
TX,slrPV_N,2050,4691.686267
TX,slrPV_N,2075,4691.686267
TX,slrCSP_N,2020,4629.525124
TX,slrCSP_N,2025,4629.525124
TX,slrCSP_N,2030,4629.525124
TX,slrCSP_N,2035,4629.525124
TX,slrCSP_N,2040,4629.525124
TX,slrCSP_N,2045,4629.525124
TX,slrCSP_N,2050,4629.525124
TX,slrCSP_N,2075,4629.525124
TX,wnd_Nonsh_3,2020,2405.537564
TX,wnd_Nonsh_3,2025,2405.537564
TX,wnd_Nonsh_3,2030,2405.537564
TX,wnd_Nonsh_3,2035,2405.537564
TX,wnd_Nonsh_3,2040,2405.537564
TX,wnd_Nonsh_3,2045,2405.537564
TX,wnd_Nonsh_3,2050,2405.537564
TX,wnd_Nonsh_3,2075,2405.537564
TX,wnd_Nonsh_4,2020,2405.537564
TX,wnd_Nonsh_4,2025,2405.537564
TX,wnd_Nonsh_4,2030,2405.537564
TX,wnd_Nonsh_4,2035,2405.537564
TX,wnd_Nonsh_4,2040,2405.537564
TX,wnd_Nonsh_4,2045,2405.537564
TX,wnd_Nonsh_4,2050,2405.537564
TX,wnd_Nonsh_4,2075,2405.537564
TX,wnd_Nonsh_5,2020,2405.537564
TX,wnd_Nonsh_5,2025,2405.537564
TX,wnd_Nonsh_5,2030,2405.537564
TX,wnd_Nonsh_5,2035,2405.537564
TX,wnd_Nonsh_5,2040,2405.537564
TX,wnd_Nonsh_5,2045,2405.537564
TX,wnd_Nonsh_5,2050,2405.537564
TX,wnd_Nonsh_5,2075,2405.537564
TX,wnd_Nonsh_6,2020,2405.537564
TX,wnd_Nonsh_6,2025,2405.537564
TX,wnd_Nonsh_6,2030,2405.537564
TX,wnd_Nonsh_6,2035,2405.537564
TX,wnd_Nonsh_6,2040,2405.537564
TX,wnd_Nonsh_6,2045,2405.537564
TX,wnd_Nonsh_6,2050,2405.537564
TX,wnd_Nonsh_6,2075,2405.537564
TX,wnd_Nonsh_7,2020,2405.537564
TX,wnd_Nonsh_7,2025,2405.537564
TX,wnd_Nonsh_7,2030,2405.537564
TX,wnd_Nonsh_7,2035,2405.537564
TX,wnd_Nonsh_7,2040,2405.537564
TX,wnd_Nonsh_7,2045,2405.537564
TX,wnd_Nonsh_7,2050,2405.537564
TX,wnd_Nonsh_7,2075,2405.537564
TX,wnd_Nshal_3,2020,5895.441733
TX,wnd_Nshal_3,2025,5895.441733
TX,wnd_Nshal_3,2030,5895.441733
TX,wnd_Nshal_3,2035,5895.441733
TX,wnd_Nshal_3,2040,5895.441733
TX,wnd_Nshal_3,2045,5895.441733
TX,wnd_Nshal_3,2050,5895.441733
TX,wnd_Nshal_3,2075,5895.441733
TX,wnd_Nshal_4,2020,5895.441733
TX,wnd_Nshal_4,2025,5895.441733
TX,wnd_Nshal_4,2030,5895.441733
TX,wnd_Nshal_4,2035,5895.441733
TX,wnd_Nshal_4,2040,5895.441733
TX,wnd_Nshal_4,2045,5895.441733
TX,wnd_Nshal_4,2050,5895.441733
TX,wnd_Nshal_4,2075,5895.441733
TX,wnd_Nshal_5,2020,5895.441733
TX,wnd_Nshal_5,2025,5895.441733
TX,wnd_Nshal_5,2030,5895.441733
TX,wnd_Nshal_5,2035,5895.441733
TX,wnd_Nshal_5,2040,5895.441733
TX,wnd_Nshal_5,2045,5895.441733
TX,wnd_Nshal_5,2050,5895.441733
TX,wnd_Nshal_5,2075,5895.441733
TX,wnd_Nshal_6,2020,5895.441733
TX,wnd_Nshal_6,2025,5895.441733
TX,wnd_Nshal_6,2030,5895.441733
TX,wnd_Nshal_6,2035,5895.441733
TX,wnd_Nshal_6,2040,5895.441733
TX,wnd_Nshal_6,2045,5895.441733
TX,wnd_Nshal_6,2050,5895.441733
TX,wnd_Nshal_6,2075,5895.441733
TX,wnd_Nshal_7,2020,5895.441733
TX,wnd_Nshal_7,2025,5895.441733
TX,wnd_Nshal_7,2030,5895.441733
TX,wnd_Nshal_7,2035,5895.441733
TX,wnd_Nshal_7,2040,5895.441733
TX,wnd_Nshal_7,2045,5895.441733
TX,wnd_Nshal_7,2050,5895.441733
TX,wnd_Nshal_7,2075,5895.441733
TX,wnd_Ndeep_3,2020,5895.441733
TX,wnd_Ndeep_3,2025,5895.441733
TX,wnd_Ndeep_3,2030,5895.441733
TX,wnd_Ndeep_3,2035,5895.441733
TX,wnd_Ndeep_3,2040,5895.441733
TX,wnd_Ndeep_3,2045,5895.441733
TX,wnd_Ndeep_3,2050,5895.441733
TX,wnd_Ndeep_3,2075,5895.441733
TX,wnd_Ndeep_4,2020,5895.441733
TX,wnd_Ndeep_4,2025,5895.441733
TX,wnd_Ndeep_4,2030,5895.441733
TX,wnd_Ndeep_4,2035,5895.441733
TX,wnd_Ndeep_4,2040,5895.441733
TX,wnd_Ndeep_4,2045,5895.441733
TX,wnd_Ndeep_4,2050,5895.441733
TX,wnd_Ndeep_4,2075,5895.441733
TX,wnd_Ndeep_5,2020,5895.441733
TX,wnd_Ndeep_5,2025,5895.441733
TX,wnd_Ndeep_5,2030,5895.441733
TX,wnd_Ndeep_5,2035,5895.441733
TX,wnd_Ndeep_5,2040,5895.441733
TX,wnd_Ndeep_5,2045,5895.441733
TX,wnd_Ndeep_5,2050,5895.441733
TX,wnd_Ndeep_5,2075,5895.441733
TX,wnd_Ndeep_6,2020,5895.441733
TX,wnd_Ndeep_6,2025,5895.441733
TX,wnd_Ndeep_6,2030,5895.441733
TX,wnd_Ndeep_6,2035,5895.441733
TX,wnd_Ndeep_6,2040,5895.441733
TX,wnd_Ndeep_6,2045,5895.441733
TX,wnd_Ndeep_6,2050,5895.441733
TX,wnd_Ndeep_6,2075,5895.441733
TX,wnd_Ndeep_7,2020,5895.441733
TX,wnd_Ndeep_7,2025,5895.441733
TX,wnd_Ndeep_7,2030,5895.441733
TX,wnd_Ndeep_7,2035,5895.441733
TX,wnd_Ndeep_7,2040,5895.441733
TX,wnd_Ndeep_7,2045,5895.441733
TX,wnd_Ndeep_7,2050,5895.441733
TX,wnd_Ndeep_7,2075,5895.441733
WSC,col_N,2020,3171.740732
WSC,col_N,2025,2852.117438
WSC,col_N,2030,2528.820314
WSC,col_N,2035,2239.812278
WSC,col_N,2040,2239.812278
WSC,col_N,2045,2239.812278
WSC,col_N,2050,2239.812278
WSC,col_N,2075,2239.812278
WSC,col_Nccs,2020,4225.59011
WSC,col_Nccs,2025,3745.947735
WSC,col_Nccs,2030,3274.595475
WSC,col_Nccs,2035,2854.168207
WSC,col_Nccs,2040,2854.168207
WSC,col_Nccs,2045,2854.168207
WSC,col_Nccs,2050,2854.168207
WSC,col_Nccs,2075,2854.168207
WSC,ngcc_N,2020,996.303127
WSC,ngcc_N,2025,899.2015024
WSC,ngcc_N,2030,795.0195511
WSC,ngcc_N,2035,706.0097286
WSC,ngcc_N,2040,706.0097286
WSC,ngcc_N,2045,706.0097286
WSC,ngcc_N,2050,706.0097286
WSC,ngcc_N,2075,706.0097286
WSC,ngcc_Nccs,2020,1869.495202
WSC,ngcc_Nccs,2025,1650.779886
WSC,ngcc_Nccs,2030,1432.06457
WSC,ngcc_Nccs,2035,1240.428293
WSC,ngcc_Nccs,2040,1240.428293
WSC,ngcc_Nccs,2045,1240.428293
WSC,ngcc_Nccs,2050,1240.428293
WSC,ngcc_Nccs,2075,1240.428293
WSC,ngtb_N,2020,656.2815454
WSC,ngtb_N,2025,589.150456
WSC,ngtb_N,2030,514.0037142
WSC,ngtb_N,2035,553.08002
WSC,ngtb_N,2040,553.08002
WSC,ngtb_N,2045,553.08002
WSC,ngtb_N,2050,553.08002
WSC,ngtb_N,2075,553.08002
WSC,nuc_N,2020,5005.583808
WSC,nuc_N,2025,4368.633498
WSC,nuc_N,2030,3866.711198
WSC,nuc_N,2035,3404.342557
WSC,nuc_N,2040,3404.342557
WSC,nuc_N,2045,3404.342557
WSC,nuc_N,2050,3404.342557
WSC,nuc_N,2075,3404.342557
WSC,bio_N,2020,3871.06738
WSC,bio_N,2025,3520.077039
WSC,bio_N,2030,3174.173515
WSC,bio_N,2035,2850.312863
WSC,bio_N,2040,2850.312863
WSC,bio_N,2045,2850.312863
WSC,bio_N,2050,2850.312863
WSC,bio_N,2075,2850.312863
WSC,lfg_N_hi,2020,2446.535912
WSC,lfg_N_hi,2025,2209.207278
WSC,lfg_N_hi,2030,1971.878645
WSC,lfg_N_hi,2035,1971.878645
WSC,lfg_N_hi,2040,1971.878645
WSC,lfg_N_hi,2045,1971.878645
WSC,lfg_N_hi,2050,1971.878645
WSC,lfg_N_hi,2075,1971.878645
WSC,lfg_N_lo,2020,3082.34225
WSC,lfg_N_lo,2025,2783.483971
WSC,lfg_N_lo,2030,2484.625692
WSC,lfg_N_lo,2035,2484.625692
WSC,lfg_N_lo,2040,2484.625692
WSC,lfg_N_lo,2045,2484.625692
WSC,lfg_N_lo,2050,2484.625692
WSC,lfg_N_lo,2075,2484.625692
WSC,lfg_N_vl,2020,4745.596006
WSC,lfg_N_vl,2025,4285.100324
WSC,lfg_N_vl,2030,3824.604643
WSC,lfg_N_vl,2035,3824.604643
WSC,lfg_N_vl,2040,3824.604643
WSC,lfg_N_vl,2045,3824.604643
WSC,lfg_N_vl,2050,3824.604643
WSC,lfg_N_vl,2075,3824.604643
WSC,fc_N,2020,6730.471253
WSC,fc_N,2025,6052.226853
WSC,fc_N,2030,5366.186539
WSC,fc_N,2035,4752.908078
WSC,fc_N,2040,4752.908078
WSC,fc_N,2045,4752.908078
WSC,fc_N,2050,4752.908078
WSC,fc_N,2075,4752.908078
WSC,slrPV_N,2020,4644.023257
WSC,slrPV_N,2025,4644.023257
WSC,slrPV_N,2030,4644.023257
WSC,slrPV_N,2035,4644.023257
WSC,slrPV_N,2040,4644.023257
WSC,slrPV_N,2045,4644.023257
WSC,slrPV_N,2050,4644.023257
WSC,slrPV_N,2075,4644.023257
WSC,slrCSP_N,2020,4582.493612
WSC,slrCSP_N,2025,4582.493612
WSC,slrCSP_N,2030,4582.493612
WSC,slrCSP_N,2035,4582.493612
WSC,slrCSP_N,2040,4582.493612
WSC,slrCSP_N,2045,4582.493612
WSC,slrCSP_N,2050,4582.493612
WSC,slrCSP_N,2075,4582.493612
WSC,wnd_Nonsh_3,2020,2381.099622
WSC,wnd_Nonsh_3,2025,2381.099622
WSC,wnd_Nonsh_3,2030,2381.099622
WSC,wnd_Nonsh_3,2035,2381.099622
WSC,wnd_Nonsh_3,2040,2381.099622
WSC,wnd_Nonsh_3,2045,2381.099622
WSC,wnd_Nonsh_3,2050,2381.099622
WSC,wnd_Nonsh_3,2075,2381.099622
WSC,wnd_Nonsh_4,2020,2381.099622
WSC,wnd_Nonsh_4,2025,2381.099622
WSC,wnd_Nonsh_4,2030,2381.099622
WSC,wnd_Nonsh_4,2035,2381.099622
WSC,wnd_Nonsh_4,2040,2381.099622
WSC,wnd_Nonsh_4,2045,2381.099622
WSC,wnd_Nonsh_4,2050,2381.099622
WSC,wnd_Nonsh_4,2075,2381.099622
WSC,wnd_Nonsh_5,2020,2381.099622
WSC,wnd_Nonsh_5,2025,2381.099622
WSC,wnd_Nonsh_5,2030,2381.099622
WSC,wnd_Nonsh_5,2035,2381.099622
WSC,wnd_Nonsh_5,2040,2381.099622
WSC,wnd_Nonsh_5,2045,2381.099622
WSC,wnd_Nonsh_5,2050,2381.099622
WSC,wnd_Nonsh_5,2075,2381.099622
WSC,wnd_Nonsh_6,2020,2381.099622
WSC,wnd_Nonsh_6,2025,2381.099622
WSC,wnd_Nonsh_6,2030,2381.099622
WSC,wnd_Nonsh_6,2035,2381.099622
WSC,wnd_Nonsh_6,2040,2381.099622
WSC,wnd_Nonsh_6,2045,2381.099622
WSC,wnd_Nonsh_6,2050,2381.099622
WSC,wnd_Nonsh_6,2075,2381.099622
WSC,wnd_Nonsh_7,2020,2381.099622
WSC,wnd_Nonsh_7,2025,2381.099622
WSC,wnd_Nonsh_7,2030,2381.099622
WSC,wnd_Nonsh_7,2035,2381.099622
WSC,wnd_Nonsh_7,2040,2381.099622
WSC,wnd_Nonsh_7,2045,2381.099622
WSC,wnd_Nonsh_7,2050,2381.099622
WSC,wnd_Nonsh_7,2075,2381.099622
WSC,wnd_Nshal_3,2020,5835.549729
WSC,wnd_Nshal_3,2025,5835.549729
WSC,wnd_Nshal_3,2030,5835.549729
WSC,wnd_Nshal_3,2035,5835.549729
WSC,wnd_Nshal_3,2040,5835.549729
WSC,wnd_Nshal_3,2045,5835.549729
WSC,wnd_Nshal_3,2050,5835.549729
WSC,wnd_Nshal_3,2075,5835.549729
WSC,wnd_Nshal_4,2020,5835.549729
WSC,wnd_Nshal_4,2025,5835.549729
WSC,wnd_Nshal_4,2030,5835.549729
WSC,wnd_Nshal_4,2035,5835.549729
WSC,wnd_Nshal_4,2040,5835.549729
WSC,wnd_Nshal_4,2045,5835.549729
WSC,wnd_Nshal_4,2050,5835.549729
WSC,wnd_Nshal_4,2075,5835.549729
WSC,wnd_Nshal_5,2020,5835.549729
WSC,wnd_Nshal_5,2025,5835.549729
WSC,wnd_Nshal_5,2030,5835.549729
WSC,wnd_Nshal_5,2035,5835.549729
WSC,wnd_Nshal_5,2040,5835.549729
WSC,wnd_Nshal_5,2045,5835.549729
WSC,wnd_Nshal_5,2050,5835.549729
WSC,wnd_Nshal_5,2075,5835.549729
WSC,wnd_Nshal_6,2020,5835.549729
WSC,wnd_Nshal_6,2025,5835.549729
WSC,wnd_Nshal_6,2030,5835.549729
WSC,wnd_Nshal_6,2035,5835.549729
WSC,wnd_Nshal_6,2040,5835.549729
WSC,wnd_Nshal_6,2045,5835.549729
WSC,wnd_Nshal_6,2050,5835.549729
WSC,wnd_Nshal_6,2075,5835.549729
WSC,wnd_Nshal_7,2020,5835.549729
WSC,wnd_Nshal_7,2025,5835.549729
WSC,wnd_Nshal_7,2030,5835.549729
WSC,wnd_Nshal_7,2035,5835.549729
WSC,wnd_Nshal_7,2040,5835.549729
WSC,wnd_Nshal_7,2045,5835.549729
WSC,wnd_Nshal_7,2050,5835.549729
WSC,wnd_Nshal_7,2075,5835.549729
WSC,wnd_Ndeep_3,2020,5835.549729
WSC,wnd_Ndeep_3,2025,5835.549729
WSC,wnd_Ndeep_3,2030,5835.549729
WSC,wnd_Ndeep_3,2035,5835.549729
WSC,wnd_Ndeep_3,2040,5835.549729
WSC,wnd_Ndeep_3,2045,5835.549729
WSC,wnd_Ndeep_3,2050,5835.549729
WSC,wnd_Ndeep_3,2075,5835.549729
WSC,wnd_Ndeep_4,2020,5835.549729
WSC,wnd_Ndeep_4,2025,5835.549729
WSC,wnd_Ndeep_4,2030,5835.549729
WSC,wnd_Ndeep_4,2035,5835.549729
WSC,wnd_Ndeep_4,2040,5835.549729
WSC,wnd_Ndeep_4,2045,5835.549729
WSC,wnd_Ndeep_4,2050,5835.549729
WSC,wnd_Ndeep_4,2075,5835.549729
WSC,wnd_Ndeep_5,2020,5835.549729
WSC,wnd_Ndeep_5,2025,5835.549729
WSC,wnd_Ndeep_5,2030,5835.549729
WSC,wnd_Ndeep_5,2035,5835.549729
WSC,wnd_Ndeep_5,2040,5835.549729
WSC,wnd_Ndeep_5,2045,5835.549729
WSC,wnd_Ndeep_5,2050,5835.549729
WSC,wnd_Ndeep_5,2075,5835.549729
WSC,wnd_Ndeep_6,2020,5835.549729
WSC,wnd_Ndeep_6,2025,5835.549729
WSC,wnd_Ndeep_6,2030,5835.549729
WSC,wnd_Ndeep_6,2035,5835.549729
WSC,wnd_Ndeep_6,2040,5835.549729
WSC,wnd_Ndeep_6,2045,5835.549729
WSC,wnd_Ndeep_6,2050,5835.549729
WSC,wnd_Ndeep_6,2075,5835.549729
WSC,wnd_Ndeep_7,2020,5835.549729
WSC,wnd_Ndeep_7,2025,5835.549729
WSC,wnd_Ndeep_7,2030,5835.549729
WSC,wnd_Ndeep_7,2035,5835.549729
WSC,wnd_Ndeep_7,2040,5835.549729
WSC,wnd_Ndeep_7,2045,5835.549729
WSC,wnd_Ndeep_7,2050,5835.549729
WSC,wnd_Ndeep_7,2075,5835.549729
MTN,col_N,2020,3281.513555
MTN,col_N,2025,2950.828212
MTN,col_N,2030,2616.341889
MTN,col_N,2035,2317.331387
MTN,col_N,2040,2317.331387
MTN,col_N,2045,2317.331387
MTN,col_N,2050,2317.331387
MTN,col_N,2075,2317.331387
MTN,col_Nccs,2020,4371.836286
MTN,col_Nccs,2025,3875.593658
MTN,col_Nccs,2030,3387.928064
MTN,col_Nccs,2035,2952.949958
MTN,col_Nccs,2040,2952.949958
MTN,col_Nccs,2045,2952.949958
MTN,col_Nccs,2050,2952.949958
MTN,col_Nccs,2075,2952.949958
MTN,ngcc_N,2020,1030.784825
MTN,ngcc_N,2025,930.3225478
MTN,ngcc_N,2030,822.534896
MTN,ngcc_N,2035,730.4444751
MTN,ngcc_N,2040,730.4444751
MTN,ngcc_N,2045,730.4444751
MTN,ngcc_N,2050,730.4444751
MTN,ngcc_N,2075,730.4444751
MTN,ngcc_Nccs,2020,1934.197768
MTN,ngcc_Nccs,2025,1707.912793
MTN,ngcc_Nccs,2030,1481.627817
MTN,ngcc_Nccs,2035,1283.359076
MTN,ngcc_Nccs,2040,1283.359076
MTN,ngcc_Nccs,2045,1283.359076
MTN,ngcc_Nccs,2050,1283.359076
MTN,ngcc_Nccs,2075,1283.359076
MTN,ngtb_N,2020,678.9952172
MTN,ngtb_N,2025,609.5407446
MTN,ngtb_N,2030,531.7932006
MTN,ngtb_N,2035,572.2219235
MTN,ngtb_N,2040,572.2219235
MTN,ngtb_N,2045,572.2219235
MTN,ngtb_N,2050,572.2219235
MTN,ngtb_N,2075,572.2219235
MTN,nuc_N,2020,5178.82529
MTN,nuc_N,2025,4519.830355
MTN,nuc_N,2030,4000.536702
MTN,nuc_N,2035,3522.165647
MTN,nuc_N,2040,3522.165647
MTN,nuc_N,2045,3522.165647
MTN,nuc_N,2050,3522.165647
MTN,nuc_N,2075,3522.165647
MTN,bio_N,2020,4005.04365
MTN,bio_N,2025,3641.905658
MTN,bio_N,2030,3284.030536
MTN,bio_N,2035,2948.961181
MTN,bio_N,2040,2948.961181
MTN,bio_N,2045,2948.961181
MTN,bio_N,2050,2948.961181
MTN,bio_N,2075,2948.961181
MTN,lfg_N_hi,2020,2531.209653
MTN,lfg_N_hi,2025,2285.667159
MTN,lfg_N_hi,2030,2040.124666
MTN,lfg_N_hi,2035,2040.124666
MTN,lfg_N_hi,2040,2040.124666
MTN,lfg_N_hi,2045,2040.124666
MTN,lfg_N_hi,2050,2040.124666
MTN,lfg_N_hi,2075,2040.124666
MTN,lfg_N_lo,2020,3189.021023
MTN,lfg_N_lo,2025,2879.819365
MTN,lfg_N_lo,2030,2570.617707
MTN,lfg_N_lo,2035,2570.617707
MTN,lfg_N_lo,2040,2570.617707
MTN,lfg_N_lo,2045,2570.617707
MTN,lfg_N_lo,2050,2570.617707
MTN,lfg_N_lo,2075,2570.617707
MTN,lfg_N_vl,2020,4909.839402
MTN,lfg_N_vl,2025,4433.406128
MTN,lfg_N_vl,2030,3956.972854
MTN,lfg_N_vl,2035,3956.972854
MTN,lfg_N_vl,2040,3956.972854
MTN,lfg_N_vl,2045,3956.972854
MTN,lfg_N_vl,2050,3956.972854
MTN,lfg_N_vl,2075,3956.972854
MTN,fc_N,2020,6963.410478
MTN,fc_N,2025,6261.692279
MTN,fc_N,2030,5551.908354
MTN,fc_N,2035,4917.404542
MTN,fc_N,2040,4917.404542
MTN,fc_N,2045,4917.404542
MTN,fc_N,2050,4917.404542
MTN,fc_N,2075,4917.404542
MTN,geo_N_1,2020,4102.181157
MTN,geo_N_1,2025,4102.181157
MTN,geo_N_1,2030,4102.181157
MTN,geo_N_1,2035,4102.181157
MTN,geo_N_1,2040,4102.181157
MTN,geo_N_1,2045,4102.181157
MTN,geo_N_1,2050,4102.181157
MTN,geo_N_1,2075,4102.181157
MTN,geo_N_2,2020,5086.372851
MTN,geo_N_2,2025,5086.372851
MTN,geo_N_2,2030,5086.372851
MTN,geo_N_2,2035,5086.372851
MTN,geo_N_2,2040,5086.372851
MTN,geo_N_2,2045,5086.372851
MTN,geo_N_2,2050,5086.372851
MTN,geo_N_2,2075,5086.372851
MTN,geo_N_3,2020,6587.860738
MTN,geo_N_3,2025,6587.860738
MTN,geo_N_3,2030,6587.860738
MTN,geo_N_3,2035,6587.860738
MTN,geo_N_3,2040,6587.860738
MTN,geo_N_3,2045,6587.860738
MTN,geo_N_3,2050,6587.860738
MTN,geo_N_3,2075,6587.860738
MTN,geo_N_4,2020,10578.95154
MTN,geo_N_4,2025,10578.95154
MTN,geo_N_4,2030,10578.95154
MTN,geo_N_4,2035,10578.95154
MTN,geo_N_4,2040,10578.95154
MTN,geo_N_4,2045,10578.95154
MTN,geo_N_4,2050,10578.95154
MTN,geo_N_4,2075,10578.95154
MTN,geo_N_5,2020,20652.08459
MTN,geo_N_5,2025,20652.08459
MTN,geo_N_5,2030,20652.08459
MTN,geo_N_5,2035,20652.08459
MTN,geo_N_5,2040,20652.08459
MTN,geo_N_5,2045,20652.08459
MTN,geo_N_5,2050,20652.08459
MTN,geo_N_5,2075,20652.08459
MTN,geo_N_6,2020,4523
MTN,geo_N_6,2025,4523
MTN,geo_N_6,2030,4523
MTN,geo_N_6,2035,4523
MTN,geo_N_6,2040,4523
MTN,geo_N_6,2045,4523
MTN,geo_N_6,2050,4523
MTN,geo_N_6,2075,4523
MTN,geo_N_7,2020,5380
MTN,geo_N_7,2025,5380
MTN,geo_N_7,2030,5380
MTN,geo_N_7,2035,5380
MTN,geo_N_7,2040,5380
MTN,geo_N_7,2045,5380
MTN,geo_N_7,2050,5380
MTN,geo_N_7,2075,5380
MTN,geo_N_8,2020,3428
MTN,geo_N_8,2025,3428
MTN,geo_N_8,2030,3428
MTN,geo_N_8,2035,3428
MTN,geo_N_8,2040,3428
MTN,geo_N_8,2045,3428
MTN,geo_N_8,2050,3428
MTN,geo_N_8,2075,3428
MTN,geo_N_9,2020,4594
MTN,geo_N_9,2025,4594
MTN,geo_N_9,2030,4594
MTN,geo_N_9,2035,4594
MTN,geo_N_9,2040,4594
MTN,geo_N_9,2045,4594
MTN,geo_N_9,2050,4594
MTN,geo_N_9,2075,4594
MTN,geo_N_10,2020,8210
MTN,geo_N_10,2025,8210
MTN,geo_N_10,2030,8210
MTN,geo_N_10,2035,8210
MTN,geo_N_10,2040,8210
MTN,geo_N_10,2045,8210
MTN,geo_N_10,2050,8210
MTN,geo_N_10,2075,8210
MTN,slrPV_N,2020,4804.751257
MTN,slrPV_N,2025,4804.751257
MTN,slrPV_N,2030,4804.751257
MTN,slrPV_N,2035,4804.751257
MTN,slrPV_N,2040,4804.751257
MTN,slrPV_N,2045,4804.751257
MTN,slrPV_N,2050,4804.751257
MTN,slrPV_N,2075,4804.751257
MTN,slrCSP_N,2020,4741.092092
MTN,slrCSP_N,2025,4741.092092
MTN,slrCSP_N,2030,4741.092092
MTN,slrCSP_N,2035,4741.092092
MTN,slrCSP_N,2040,4741.092092
MTN,slrCSP_N,2045,4741.092092
MTN,slrCSP_N,2050,4741.092092
MTN,slrCSP_N,2075,4741.092092
MTN,wnd_Nonsh_3,2020,2463.508636
MTN,wnd_Nonsh_3,2025,2463.508636
MTN,wnd_Nonsh_3,2030,2463.508636
MTN,wnd_Nonsh_3,2035,2463.508636
MTN,wnd_Nonsh_3,2040,2463.508636
MTN,wnd_Nonsh_3,2045,2463.508636
MTN,wnd_Nonsh_3,2050,2463.508636
MTN,wnd_Nonsh_3,2075,2463.508636
MTN,wnd_Nonsh_4,2020,2463.508636
MTN,wnd_Nonsh_4,2025,2463.508636
MTN,wnd_Nonsh_4,2030,2463.508636
MTN,wnd_Nonsh_4,2035,2463.508636
MTN,wnd_Nonsh_4,2040,2463.508636
MTN,wnd_Nonsh_4,2045,2463.508636
MTN,wnd_Nonsh_4,2050,2463.508636
MTN,wnd_Nonsh_4,2075,2463.508636
MTN,wnd_Nonsh_5,2020,2463.508636
MTN,wnd_Nonsh_5,2025,2463.508636
MTN,wnd_Nonsh_5,2030,2463.508636
MTN,wnd_Nonsh_5,2035,2463.508636
MTN,wnd_Nonsh_5,2040,2463.508636
MTN,wnd_Nonsh_5,2045,2463.508636
MTN,wnd_Nonsh_5,2050,2463.508636
MTN,wnd_Nonsh_5,2075,2463.508636
MTN,wnd_Nonsh_6,2020,2463.508636
MTN,wnd_Nonsh_6,2025,2463.508636
MTN,wnd_Nonsh_6,2030,2463.508636
MTN,wnd_Nonsh_6,2035,2463.508636
MTN,wnd_Nonsh_6,2040,2463.508636
MTN,wnd_Nonsh_6,2045,2463.508636
MTN,wnd_Nonsh_6,2050,2463.508636
MTN,wnd_Nonsh_6,2075,2463.508636
MTN,wnd_Nonsh_7,2020,2463.508636
MTN,wnd_Nonsh_7,2025,2463.508636
MTN,wnd_Nonsh_7,2030,2463.508636
MTN,wnd_Nonsh_7,2035,2463.508636
MTN,wnd_Nonsh_7,2040,2463.508636
MTN,wnd_Nonsh_7,2045,2463.508636
MTN,wnd_Nonsh_7,2050,2463.508636
MTN,wnd_Nonsh_7,2075,2463.508636
MTN,wnd_Nshal_3,2020,6037.516038
MTN,wnd_Nshal_3,2025,6037.516038
MTN,wnd_Nshal_3,2030,6037.516038
MTN,wnd_Nshal_3,2035,6037.516038
MTN,wnd_Nshal_3,2040,6037.516038
MTN,wnd_Nshal_3,2045,6037.516038
MTN,wnd_Nshal_3,2050,6037.516038
MTN,wnd_Nshal_3,2075,6037.516038
MTN,wnd_Nshal_4,2020,6037.516038
MTN,wnd_Nshal_4,2025,6037.516038
MTN,wnd_Nshal_4,2030,6037.516038
MTN,wnd_Nshal_4,2035,6037.516038
MTN,wnd_Nshal_4,2040,6037.516038
MTN,wnd_Nshal_4,2045,6037.516038
MTN,wnd_Nshal_4,2050,6037.516038
MTN,wnd_Nshal_4,2075,6037.516038
MTN,wnd_Nshal_5,2020,6037.516038
MTN,wnd_Nshal_5,2025,6037.516038
MTN,wnd_Nshal_5,2030,6037.516038
MTN,wnd_Nshal_5,2035,6037.516038
MTN,wnd_Nshal_5,2040,6037.516038
MTN,wnd_Nshal_5,2045,6037.516038
MTN,wnd_Nshal_5,2050,6037.516038
MTN,wnd_Nshal_5,2075,6037.516038
MTN,wnd_Nshal_6,2020,6037.516038
MTN,wnd_Nshal_6,2025,6037.516038
MTN,wnd_Nshal_6,2030,6037.516038
MTN,wnd_Nshal_6,2035,6037.516038
MTN,wnd_Nshal_6,2040,6037.516038
MTN,wnd_Nshal_6,2045,6037.516038
MTN,wnd_Nshal_6,2050,6037.516038
MTN,wnd_Nshal_6,2075,6037.516038
MTN,wnd_Nshal_7,2020,6037.516038
MTN,wnd_Nshal_7,2025,6037.516038
MTN,wnd_Nshal_7,2030,6037.516038
MTN,wnd_Nshal_7,2035,6037.516038
MTN,wnd_Nshal_7,2040,6037.516038
MTN,wnd_Nshal_7,2045,6037.516038
MTN,wnd_Nshal_7,2050,6037.516038
MTN,wnd_Nshal_7,2075,6037.516038
MTN,wnd_Ndeep_3,2020,6037.516038
MTN,wnd_Ndeep_3,2025,6037.516038
MTN,wnd_Ndeep_3,2030,6037.516038
MTN,wnd_Ndeep_3,2035,6037.516038
MTN,wnd_Ndeep_3,2040,6037.516038
MTN,wnd_Ndeep_3,2045,6037.516038
MTN,wnd_Ndeep_3,2050,6037.516038
MTN,wnd_Ndeep_3,2075,6037.516038
MTN,wnd_Ndeep_4,2020,6037.516038
MTN,wnd_Ndeep_4,2025,6037.516038
